chr1	43975108	43975799	1	1	1	1	0	41
chr1	43975849	43976089	1	1	1	1	0	49
chr1	43976380	43976589	1	1	1	1	0	38
chr1	43976660	43976772	1	1	1	2	0	48
chr1	43976825	43977025	1	1	1	2	0	50
chr1	43977217	43977980	1	1	1	6	0	45
chr1	44775601	44776033	1	1	1	1	0	27
chr1	44776141	44776674	1	1	1	16	0	66
chr1	44776715	44777613	1	1	1	3	0	26
chr1	44776775	44777613	1	1	1	55	0	74
chr1	44777790	44777999	1	1	1	78	1	74
chr1	44778130	44778575	1	1	1	12	0	74
chr1	45511415	45514506	2	2	1	2	0	16
chr1	45514638	45514872	2	2	1	1	0	42
chr1	45514996	45515653	2	2	1	2	0	49
chr1	45568178	45568926	1	1	1	2	0	70
chr1	45569000	45569142	1	1	1	3	0	29
chr1	45569230	45569890	1	1	1	1	0	38
chr1	45615472	45616336	1	1	1	2	0	57
chr1	45616394	45616625	1	1	1	2	0	23
chr1	45616704	45617462	1	1	1	3	0	67
chr1	45617592	45618060	1	1	1	1	0	55
chr1	46303821	46309100	1	1	1	15	0	27
chr1	46309128	46309896	1	1	1	5	0	27
chr1	46309128	46310154	1	1	1	10	0	27
chr1	46310045	46310154	1	1	1	2	0	70
chr1	46310317	46316551	1	1	1	10	0	75
chr1	50475680	50490587	2	2	1	1	0	31
chr1	52414860	52415337	1	1	1	1	0	49
chr1	52415387	52416647	1	1	1	2	0	40
chr1	53227145	53228871	2	2	1	1	0	24
chr1	53228955	53233541	2	2	1	1	0	43
chr1	53233653	53235576	2	2	1	2	0	23
chr1	53235636	53238360	2	2	1	2	0	59
chr1	53930146	53939984	2	2	1	1	0	45
chr1	54212659	54216140	1	1	1	2	0	52
chr1	63321191	63321366	2	4	1	2	0	52
chr1	63321464	63321624	2	2	1	1	0	36
chr1	63429127	63436822	1	1	1	1	0	70
chr1	75787605	75789951	1	1	1	1	0	46
chr1	75791572	75792180	1	1	1	2	0	52
chr1	75794234	75794509	1	3	1	1	0	9
chr1	84495456	84495881	1	1	1	1	0	9
chr1	84496064	84496243	1	1	1	1	0	29
chr1	84498549	84501825	2	2	1	4	0	68
chr1	84501971	84506010	2	2	1	4	0	75
chr1	84563419	84563734	2	2	1	1	0	57
chr1	92286593	92288913	2	2	1	1	0	50
chr1	92834914	92836189	1	1	1	9	0	74
chr1	92836393	92837455	1	1	1	13	0	73
chr1	92837634	92840550	1	1	1	12	0	71
chr1	92840640	92841765	1	1	1	5	0	70
chr1	93079532	93110229	1	1	1	2	0	48
chr1	108918790	108922416	1	1	1	2	0	11
chr1	108922577	108923999	1	1	1	2	0	51
chr1	109402091	109409927	2	2	1	1	0	12
chr1	109410015	109411010	2	2	1	7	0	72
chr1	109411114	109411876	2	2	1	6	0	60
chr1	109411936	109412076	2	2	1	3	0	59
chr1	110401584	110403918	2	2	1	2	0	35
chr1	110404037	110406317	2	2	1	9	0	56
chr1	110406380	110407585	2	2	1	4	0	62
chr1	111459637	111460916	1	1	1	6	1	68
chr1	113901384	113901754	2	2	1	1	0	39
chr1	119737267	119740385	1	1	1	1	0	46
chr1	119740519	119741766	1	1	1	1	0	12
chr1	119741898	119742806	1	1	1	2	0	46
chr1	149923730	149923840	2	2	1	1	0	49
chr1	150220762	150223185	2	2	1	1	0	16
chr1	150293899	150294334	1	1	1	1	0	31
chr1	150294450	150308047	1	1	1	1	0	35
chr1	150663764	150694655	2	2	1	1	0	19
chr1	151177032	151178000	2	2	1	1	0	8
chr1	151400188	151400441	1	1	1	1	0	75
chr1	151400589	151400763	1	1	1	5	0	66
chr1	151400846	151401238	1	1	1	5	0	71
chr1	151401356	151401541	1	1	1	2	0	33
chr1	151401631	151401816	1	1	1	2	0	41
chr1	151983325	151986098	2	2	1	2	0	51
chr1	151986252	151993751	2	2	1	4	0	68
chr1	152032824	152033647	2	2	1	2	0	43
chr1	152033801	152036912	2	2	1	3	0	53
chr1	153543924	153544653	2	2	1	2	0	19
chr1	153626534	153627138	2	2	1	2	0	51
chr1	153662557	153662704	2	2	1	2	0	45
chr1	153662796	153663018	2	2	1	4	0	67
chr1	153663134	153663214	2	2	1	2	0	35
chr1	153664131	153664395	2	2	1	1	0	21
chr1	153664475	153665219	2	2	1	1	0	50
chr1	153759614	153760310	1	1	1	1	0	43
chr1	153974836	153975825	2	2	1	1	0	24
chr1	153975906	153976692	2	2	1	1	0	46
chr1	154273962	154274949	1	1	1	2	0	52
chr1	154275002	154275153	1	1	1	1	0	37
chr1	154275484	154275615	1	1	1	3	0	68
chr1	154974805	154977986	1	1	1	1	0	63
chr1	154978115	154978724	1	1	1	5	0	54
chr1	155140246	155140490	2	2	1	1	0	19
chr1	155169561	155169790	2	2	1	2	0	38
chr1	155169858	155172564	2	2	1	6	0	57
chr1	155172629	155172737	2	2	1	8	0	64
chr1	155172893	155173220	2	2	1	5	0	70
chr1	155256792	155257284	2	2	1	2	0	73
chr1	155257387	155257497	2	2	1	1	0	15
chr1	155318292	155318664	1	1	1	1	0	29
chr1	155318754	155318855	1	1	1	2	0	60
chr1	155319929	155320408	1	1	1	2	0	26
chr1	156054958	156055262	1	1	1	10	0	71
chr1	156055426	156057977	1	1	1	6	1	55
chr1	156058068	156058314	1	1	1	15	0	72
chr1	156309304	156310557	2	2	1	19	0	68
chr1	156310690	156310949	2	2	1	19	0	74
chr1	156566547	156569375	2	2	1	5	0	69
chr1	156569464	156572492	2	2	1	2	0	19
chr1	156592476	156592556	1	1	1	1	0	28
chr1	156592671	156593407	1	1	1	1	0	8
chr1	156595850	156596080	2	2	1	2	0	33
chr1	156596479	156598034	2	2	1	2	0	65
chr1	156598122	156598226	2	2	1	2	0	55
chr1	156598320	156598420	2	2	1	1	0	47
chr1	156598495	156598967	2	2	1	1	0	32
chr1	159780994	159781098	1	1	1	2	0	51
chr1	159781368	159782152	1	1	1	12	0	73
chr1	161099506	161100060	1	1	0	1	0	52
chr1	161100860	161102047	2	2	1	6	0	70
chr1	161102172	161102286	2	2	1	8	0	70
chr1	161102376	161117951	2	2	1	3	0	30
chr1	161119953	161120106	1	1	1	1	0	25
chr1	161120233	161120498	1	1	1	2	0	24
chr1	161157018	161157253	1	1	1	1	0	15
chr1	161157318	161157616	1	1	1	1	0	64
chr1	161158212	161158411	1	1	1	1	0	44
chr1	161753262	161756785	1	1	1	3	0	45
chr1	161819819	161821069	1	1	1	1	0	52
chr1	165631285	165649840	1	1	0	2	0	41
chr1	165631294	165649840	1	1	1	1	0	21
chr1	165649965	165651013	1	1	1	6	0	62
chr1	165649965	165651977	1	1	0	1	0	58
chr1	165651088	165651977	1	1	1	10	0	58
chr1	165652036	165654278	1	1	1	14	0	58
chr1	165654352	165655367	1	1	1	13	0	69
chr1	165728122	165743166	2	2	1	3	0	25
chr1	165896333	165903181	1	1	1	1	0	26
chr1	165903280	165905920	1	1	1	4	0	49
chr1	165905970	165907683	1	1	1	2	0	49
chr1	168184879	168191368	1	1	1	1	0	65
chr1	168198982	168199902	1	3	1	1	0	40
chr1	173481483	173485360	1	1	1	5	0	57
chr1	173485508	173486254	1	1	1	13	1	72
chr1	173486402	173487734	1	1	1	9	0	67
chr1	173864076	173864256	2	2	1	1	0	48
chr1	173864305	173864483	2	2	1	1	0	23
chr1	173864507	173864674	2	2	1	1	0	23
chr1	173865895	173866176	2	2	1	1	0	3
chr1	173866207	173866527	2	2	1	2	0	30
chr1	173866568	173866760	2	2	1	2	0	36
chr1	173866797	173866990	2	2	1	2	0	36
chr1	175000196	175004613	1	1	1	1	0	16
chr1	175006842	175007097	1	1	1	2	0	27
chr1	175007198	175008608	1	1	1	2	0	27
chr1	175008707	175009922	1	1	1	5	0	70
chr1	180288518	180314691	2	2	1	1	0	28
chr1	180314723	180397515	2	2	1	1	0	31
chr1	180397606	180413365	2	2	1	1	0	71
chr1	193096760	193097583	2	2	1	1	0	67
chr1	193097761	193101140	2	2	1	1	0	16
chr1	193101205	193105263	2	2	1	1	0	64
chr1	200411963	200415364	1	1	1	1	0	8
chr1	203861714	203862195	1	1	1	1	0	27
chr1	203862223	203863662	1	1	1	1	0	27
chr1	205381857	205384287	2	2	1	1	0	54
chr1	206591846	206593618	2	2	1	1	0	8
chr1	206593794	206595717	2	2	1	1	0	71
chr1	212918387	212919584	1	1	0	1	0	62
chr1	219972148	219973237	2	2	1	1	0	19
chr1	224227671	224231225	2	2	1	1	0	64
chr1	224236583	224250211	2	2	1	1	0	43
chr1	224356994	224360494	1	1	1	4	0	55
chr1	224360564	224365878	1	1	1	6	0	58
chr1	224365992	224371282	1	1	1	20	0	74
chr1	224371424	224375794	1	1	1	6	0	63
chr1	224371424	224379068	1	1	1	4	0	22
chr1	226062812	226064328	1	1	1	3	2	55
chr1	226064480	226065655	1	1	1	0	12	59
chr1	226065810	226071350	1	1	1	1	12	62
chr1	226361542	226361968	2	2	1	1	0	27
chr1	226402380	226407809	2	2	1	2	0	50
chr1	226891845	226894006	1	1	1	1	0	69
chr1	226894126	226897719	1	1	1	2	0	75
chr1	226899556	226903501	1	1	1	1	0	46
chr1	228106919	228107667	2	2	1	8	0	71
chr1	228107870	228108234	2	2	1	6	0	72
chr1	228107870	228109148	2	2	0	1	0	52
chr1	228108319	228109148	2	2	1	3	0	74
chr1	234373679	234374229	1	1	1	3	1	65
chr1	234374390	234383722	1	1	1	3	0	67
chr1	235135771	235136033	2	2	1	1	0	40
chr1	235136074	235137876	2	2	1	1	0	40
chr1	235148448	235152705	2	2	1	1	0	41
chr1	235152766	235154880	2	2	1	1	0	49
chr1	235437475	235438768	1	1	1	1	0	15
chr1	241504246	241506002	2	2	1	1	0	43
chr1	246760077	246760170	1	1	1	1	0	57
chr1	246760228	246764245	1	1	1	1	0	16
chr1	246764358	246766057	1	1	1	1	0	49
chr1	246766140	246767194	1	1	1	1	0	19
chr2	3189509	3192413	2	2	1	1	0	57
chr2	3575351	3575591	1	1	1	9	1	33
chr2	3575685	3575816	1	1	1	28	2	72
chr2	3575889	3576486	1	1	1	52	1	71
chr2	3576631	3577709	1	1	1	16	12	65
chr2	3577775	3580109	1	1	1	26	0	66
chr2	3580261	3580804	1	1	1	16	0	73
chr2	9408206	9412268	2	2	1	1	0	69
chr2	9412406	9414177	2	2	1	5	0	64
chr2	9414257	9418625	2	2	1	3	0	43
chr2	9455758	9456932	1	1	1	2	0	54
chr2	10785031	10787280	2	2	1	1	0	63
chr2	15179117	15186741	2	2	1	3	0	31
chr2	15629698	15629989	1	1	1	1	0	21
chr2	15630111	15630775	1	1	1	1	0	8
chr2	20037439	20037537	2	2	1	1	0	18
chr2	20037615	20040890	2	2	1	1	0	55
chr2	24067852	24068320	2	2	1	10	0	74
chr2	24068460	24074075	2	2	1	17	0	66
chr2	24074195	24076199	2	2	1	20	0	75
chr2	24077762	24079443	2	2	1	1	0	19
chr2	24079641	24080818	2	2	1	1	0	57
chr2	26191396	26191482	2	2	1	2	0	15
chr2	26191629	26192309	2	2	1	1	0	65
chr2	27071464	27071600	2	2	1	1	0	54
chr2	27094612	27096728	1	1	1	1	0	17
chr2	27096802	27097502	1	1	1	1	0	60
chr2	27299417	27304958	1	1	1	1	0	9
chr2	27305055	27305583	1	1	1	1	0	45
chr2	27376388	27376478	1	1	1	3	0	42
chr2	27376521	27376605	1	1	1	4	0	42
chr2	32024257	32029593	2	2	1	7	0	38
chr2	32029737	32039278	2	2	1	7	0	48
chr2	32039327	32039420	2	2	1	4	0	48
chr2	32039493	32039732	2	2	1	2	0	60
chr2	36354982	36355087	2	2	0	1	0	72
chr2	38745188	38746143	2	2	1	15	0	37
chr2	38745188	38746693	2	2	1	2	0	54
chr2	38746180	38746693	2	2	1	21	0	36
chr2	38746748	38748046	2	2	1	26	0	54
chr2	38748158	38748578	2	2	1	17	1	74
chr2	38748654	38749528	2	2	1	5	0	70
chr2	38749706	38750013	2	2	1	4	0	63
chr2	42351360	42353211	2	2	1	1	0	4
chr2	42353344	42361089	2	2	1	1	0	14
chr2	42704319	42707902	1	1	1	1	0	57
chr2	43949660	43950572	2	2	1	1	0	28
chr2	43950601	43957384	2	2	1	1	0	28
chr2	43957452	43960540	2	2	1	1	0	40
chr2	43960635	43963587	2	2	1	2	0	62
chr2	43963707	43973606	2	2	1	1	0	16
chr2	43976230	43976993	2	2	1	1	0	43
chr2	43977053	43977154	2	2	1	1	0	48
chr2	44202046	44209209	1	1	1	1	0	26
chr2	47160805	47161722	2	2	1	4	0	44
chr2	47162393	47162518	2	2	1	1	0	48
chr2	47162663	47170733	2	2	1	1	0	31
chr2	47170765	47176440	2	2	1	1	0	31
chr2	47377078	47378952	1	1	1	2	0	11
chr2	47379055	47379768	1	1	1	3	0	51
chr2	47379970	47385165	1	1	1	2	0	45
chr2	47385211	47386571	1	1	1	2	0	45
chr2	47429942	47445547	1	1	1	1	0	30
chr2	53787373	53794344	1	1	1	1	0	55
chr2	55232709	55232807	1	1	1	4	0	31
chr2	55232873	55233362	1	1	1	4	0	56
chr2	55233418	55234118	1	3	1	5	0	55
chr2	55234205	55234830	1	1	1	9	0	70
chr2	55234963	55235427	1	1	1	5	0	73
chr2	61868707	61869439	2	2	1	1	0	44
chr2	61872317	61872457	2	2	1	2	0	63
chr2	61873294	61876094	2	2	1	1	0	72
chr2	61876235	61876919	2	2	1	2	0	48
chr2	61905859	62000700	1	1	1	4	0	73
chr2	62000983	62135830	1	1	1	2	0	62
chr2	63599293	63604695	1	1	1	4	0	73
chr2	63604873	63605279	1	1	1	4	0	65
chr2	63605394	63605938	1	1	1	13	0	75
chr2	63606029	63606861	1	1	1	16	0	71
chr2	63890186	63891119	1	1	1	1	0	60
chr2	67337698	67339333	1	1	0	1	0	34
chr2	70281685	70288067	2	2	1	1	0	14
chr2	70288193	70289349	2	2	1	2	1	23
chr2	70289373	70293617	2	2	1	2	1	23
chr2	73234385	73243003	1	1	1	1	0	21
chr2	73243130	73243996	1	1	1	2	0	40
chr2	73249180	73249818	1	1	1	1	0	69
chr2	73249917	73250305	1	1	1	4	0	73
chr2	73250439	73251225	1	1	1	4	0	64
chr2	73251433	73252639	1	1	1	9	0	73
chr2	73927053	73957124	1	1	0	5	0	69
chr2	73957241	73958145	1	1	1	3	0	65
chr2	73958246	73958709	1	1	1	4	0	74
chr2	74142361	74145188	2	2	1	1	0	41
chr2	74156646	74159090	2	2	1	8	0	74
chr2	74165352	74167013	2	2	1	1	0	25
chr2	74422933	74423318	1	1	1	1	0	6
chr2	74423386	74423477	1	1	1	1	0	54
chr2	74423532	74423854	1	1	1	2	0	23
chr2	74423983	74424874	1	1	1	1	0	16
chr2	74527060	74527247	2	2	1	1	0	41
chr2	74960147	74969408	1	1	1	1	0	34
chr2	84905719	84906002	1	1	1	10	0	63
chr2	84906118	84906388	1	1	1	8	0	65
chr2	85579168	85581575	1	1	1	3	1	72
chr2	85595850	85596518	1	1	1	1	0	53
chr2	85596650	85596821	1	1	1	1	0	11
chr2	85596932	85597103	1	1	1	1	0	29
chr2	85597179	85597444	1	1	1	3	0	70
chr2	85630947	85636052	1	1	1	1	0	15
chr2	86147834	86151296	2	2	1	1	0	62
chr2	86957937	86958281	1	1	1	0	1	20
chr2	87811631	87811975	2	2	1	0	1	20
chr2	95407158	95410526	1	1	1	1	1	60
chr2	95410587	95410863	1	1	1	3	0	60
chr2	95411027	95412433	1	1	1	6	0	68
chr2	95412543	95412676	1	1	1	4	0	65
chr2	95412765	95412894	1	1	1	3	1	59
chr2	96015326	96019200	1	1	1	0	1	60
chr2	96021466	96021597	1	1	1	0	1	43
chr2	96297537	96297636	2	2	1	2	0	10
chr2	97086199	97090108	2	2	1	0	1	60
chr2	97646190	97647066	1	1	1	15	0	72
chr2	97647141	97647343	1	1	1	20	0	69
chr2	97647444	97647995	1	1	1	38	0	62
chr2	98610040	98610774	1	1	1	1	0	21
chr2	98610896	98616206	1	1	1	1	0	54
chr2	98616347	98616431	1	1	1	1	0	15
chr2	98616534	98618167	1	1	1	2	0	58
chr2	100569022	100569577	1	1	1	1	0	49
chr2	100569722	100571589	1	1	1	1	0	30
chr2	100571799	100576353	1	1	1	6	0	71
chr2	101002316	101002701	1	1	1	22	0	27
chr2	101002809	101004157	1	1	1	65	1	73
chr2	101004284	101005958	1	1	1	54	0	74
chr2	101006072	101006349	1	1	1	46	0	73
chr2	106452351	106452695	2	2	1	0	1	20
chr2	107843240	107843584	1	1	1	0	1	20
chr2	108735763	108736103	1	1	1	1	1	58
chr2	108736250	108740488	1	1	1	11	0	72
chr2	108740682	108746710	1	1	1	2	0	70
chr2	108746799	108748919	1	1	1	2	0	75
chr2	110211623	110212214	2	2	1	1	0	57
chr2	112586115	112586199	1	1	1	3	0	59
chr2	113755307	113755453	2	2	1	1	0	33
chr2	113755545	113756369	2	2	1	1	0	70
chr2	117501555	117623234	2	2	0	3	0	32
chr2	119367061	119368187	1	1	1	9	0	72
chr2	119368306	119370739	1	1	1	11	0	63
chr2	119370803	119372244	1	1	1	19	0	63
chr2	130182776	130190468	1	1	1	2	0	60
chr2	130339233	130340907	2	2	1	1	0	57
chr2	130345700	130345778	1	1	1	1	0	57
chr2	130345934	130346017	1	1	1	1	0	26
chr2	130346113	130346200	1	1	1	1	0	29
chr2	147935699	147938145	2	2	1	1	0	66
chr2	149570169	149571084	2	2	1	2	0	73
chr2	149571172	149575710	2	2	1	1	0	18
chr2	159729176	159743060	1	1	1	1	0	55
chr2	159745938	159747804	1	1	1	1	0	37
chr2	161385572	161391103	1	1	1	1	0	66
chr2	161391179	161395077	1	1	1	1	0	9
chr2	169811324	169811667	1	1	1	1	0	31
chr2	169812507	169815476	2	2	1	1	0	52
chr2	169815529	169819560	2	2	1	2	0	46
chr2	169819644	169821091	2	2	1	1	0	40
chr2	169821274	169821942	2	2	1	1	0	42
chr2	175178403	175179056	2	2	1	5	0	68
chr2	175179251	175180097	2	2	1	9	0	72
chr2	175180179	175181354	2	2	1	3	0	46
chr2	176201018	176201059	1	1	0	1	0	58
chr2	177219160	177219246	1	1	1	1	0	49
chr2	177219315	177219407	1	1	1	1	0	64
chr2	189470879	189474185	1	1	1	1	0	17
chr2	189775717	189782421	2	2	1	1	0	8
chr2	190204803	190205099	2	2	1	1	0	26
chr2	197495377	197497139	2	2	1	1	0	64
chr2	197500440	197501073	1	1	1	7	0	48
chr2	197501239	197503038	1	1	1	4	0	59
chr2	197503129	197503208	1	1	1	5	0	68
chr2	199956249	199959267	1	1	1	1	0	34
chr2	199959340	199959753	1	1	1	1	0	40
chr2	199959881	199961780	1	1	1	3	0	46
chr2	206160060	206160587	1	1	1	1	0	66
chr2	206160711	206161345	1	1	1	5	0	55
chr2	206161473	206162037	1	1	1	9	0	67
chr2	206162105	206162488	1	1	1	5	0	48
chr2	206162615	206162728	1	1	1	4	0	74
chr2	207081265	207088457	2	2	1	1	0	54
chr2	208142914	208145773	2	2	1	3	0	47
chr2	208146017	208146111	2	2	1	3	0	72
chr2	210017560	210019668	1	1	1	1	0	29
chr2	215346942	215349093	1	1	1	2	0	55
chr2	215349250	215349535	1	1	1	1	0	6
chr2	216498878	216499269	1	1	1	9	0	40
chr2	216499399	216499948	1	1	1	10	0	68
chr2	216500032	216501340	1	1	1	6	0	51
chr2	216500032	216520713	1	1	1	1	0	48
chr2	216500032	216529269	1	1	1	2	0	66
chr2	216520775	216529269	1	1	1	1	0	41
chr2	218238851	218239390	1	1	1	2	0	53
chr2	218239485	218245419	1	1	1	2	0	22
chr2	218245547	218249363	1	1	1	2	0	64
chr2	218249465	218249820	1	1	1	2	0	60
chr2	218249922	218253890	1	1	1	1	0	62
chr2	218271550	218272569	1	1	1	3	0	15
chr2	227330847	227332418	1	1	1	1	0	12
chr2	227332589	227340291	1	1	1	2	0	62
chr2	231455268	231455400	2	2	1	1	0	49
chr2	231708752	231711347	1	1	1	1	0	67
chr2	231711984	231712442	1	1	1	1	0	49
chr2	231712517	231712803	1	1	1	3	0	42
chr2	232564352	232566828	1	1	1	1	0	68
chr2	232567215	232568944	1	1	1	3	0	72
chr2	237575129	237575386	2	2	1	1	0	35
chr2	237578156	237586063	2	2	1	1	0	49
chr2	237994810	238016565	1	1	1	1	0	12
chr2	238016634	238025341	1	1	1	1	0	68
chr2	240131089	240133932	2	2	1	7	0	65
chr2	240134006	240136221	2	2	1	11	0	71
chr2	241159344	241160331	1	1	1	3	0	67
chr2	241160495	241163284	1	1	1	3	0	44
chr2	241163402	241166336	1	1	1	2	0	56
chr2	241169868	241182646	1	1	1	2	0	75
chr2	241229962	241230152	2	2	1	1	0	23
chr2	241350204	241351966	1	1	1	1	0	36
chr2	241584726	241601895	2	2	1	1	0	10
chr2	241602000	241602969	2	2	1	3	0	67
chr2	241676238	241678451	2	2	1	1	0	63
chr3	9690144	9701789	1	1	1	1	0	33
chr3	9754886	9756470	1	1	1	1	0	39
chr3	9800297	9801660	1	1	1	1	0	56
chr3	9801757	9803842	1	1	1	1	0	9
chr3	9804014	9806209	1	1	1	2	0	61
chr3	12836224	12839348	2	2	1	18	0	72
chr3	12839531	12840141	2	2	1	40	1	74
chr3	12840243	12841493	2	2	1	21	0	53
chr3	13418380	13435265	1	1	0	0	1	23
chr3	14181671	14183936	1	1	1	2	0	54
chr3	14184033	14198035	1	1	1	5	0	73
chr3	15130991	15133062	1	1	0	0	1	68
chr3	16260830	16264154	2	2	1	1	0	37
chr3	23917174	23917849	1	1	1	3	0	42
chr3	23918032	23918439	1	1	1	40	1	73
chr3	23918577	23919195	1	1	1	75	2	73
chr3	32452474	32454240	1	1	1	1	0	13
chr3	32997345	33014055	2	2	1	1	0	29
chr3	39407787	39408605	1	1	1	1	0	43
chr3	39408725	39410753	1	1	1	3	5	64
chr3	39411000	39411648	1	1	1	60	1	73
